,service_request_id,requested_datetime,service_name,agency_responsible,council_district,status_description,lat,long
216,5080981,2018-07-02 10:36:28,EXTERIOR VIOL,IPL,6.0,CLOSED,38.234476115700005,-85.7557657615
217,5080984,2018-07-02 10:37:00,ZONING CONCERNS,IPL,6.0,CLOSED,38.2343152001,-85.7556788598
218,5080991,2018-07-02 10:39:00,SIDEWALK REPAIR,PUBLIC WORKS,26.0,OPEN,38.2133243441,-85.6561743183
219,5080989,2018-07-02 10:39:14,JUNK MISSED,SWMS,8.0,CLOSED,38.2309154368,-85.67648241810001
220,5080995,2018-07-02 10:42:00,EASEMNT DRAINAGE,LPM,26.0,OPEN,38.2091134804,-85.6575521015
221,5081000,2018-07-02 10:48:00,GARBAGE MISSED,SWMS,5.0,OPEN,38.2758456835,-85.7995876193
222,5081001,2018-07-02 10:49:00,GARBAGE MISSED,SWMS,5.0,OPEN,38.2476734963,-85.81685575
223,5081002,2018-07-02 10:49:00,ILLEGAL DUMPING,SWMS,3.0,CLOSED,38.2279154608,-85.78588164279999
224,5081004,2018-07-02 10:50:00,ILLEGAL DUMPING,SWMS,6.0,CLOSED,38.2099244777,-85.77072899390001
225,5081005,2018-07-02 10:50:00,INTERIOR VIOL,IPL,2.0,CLOSED,38.1703775385,-85.70297567989999
226,5081011,2018-07-02 10:53:00,NEW GARBAGE CART,SWMS,8.0,CLOSED,38.2215451227,-85.69943149859999
227,5081012,2018-07-02 10:53:00,GARBAGE MISSED,SWMS,5.0,OPEN,38.2653684104,-85.799158499
228,5081014,2018-07-02 10:53:00,NEW RECYCLE CART,SWMS,8.0,CLOSED,38.2215451227,-85.69943149859999
229,5081020,2018-07-02 10:55:00,PARK MAINTAIN,METRO PARKS,3.0,CLOSED,38.2284524212,-85.7999067058
230,5081017,2018-07-02 10:57:45,STREET CLEANING,SWMS,9.0,CLOSED,38.2571390218,-85.6927479879
231,5081018,2018-07-02 10:57:54,VAP STRUC WEEDS,IPL,6.0,CLOSED,38.240882919499995,-85.7886700334
232,5088822,2018-07-02 10:58:00,STREET POTHOLE,LPM,9.0,CLOSED,38.2618404848,-85.6892915771
233,5081019,2018-07-02 10:58:42,BEDBUGS CODES,IPL,10.0,CLOSED,38.1888219115,-85.6865791284
234,5081022,2018-07-02 10:59:00,LIGHTING REPAIR,PUBLIC WORKS,1.0,CLOSED,38.2468953272,-85.8208608928
235,5081021,2018-07-02 10:59:28,VAP STRUC TRASH,IPL,3.0,CLOSED,38.1672685517,-85.8236564255
236,5080494,2018-07-02 11:00:00,DAMAGE GARB CART,SWMS,5.0,OPEN,38.2492543471,-85.8279508577
237,5081024,2018-07-02 11:01:17,NGARBAGE QUEST,SWMS,7.0,CLOSED,38.254209000900005,-85.6299219209
238,5081025,2018-07-02 11:02:33,VEHICLE PVT PROP,IPL,2.0,CLOSED,38.162823451,-85.6831227145
239,5081026,2018-07-02 11:02:39,EXTERIOR VIOL,IPL,1.0,CLOSED,38.1749237374,-85.8408037563
240,5080693,2018-07-02 11:03:00,HIGH GRASS WEEDS,IPL,10.0,CLOSED,38.193448268699996,-85.7136435337
241,5081027,2018-07-02 11:03:27,RECYCLE BINS,SWMS,5.0,CLOSED,38.2492543471,-85.8279508577
242,5081029,2018-07-02 11:04:01,ZONING CONCERNS,IPL,11.0,CLOSED,38.1811405794,-85.58409047640001
243,5080748,2018-07-02 11:05:00,HIGH GRASS WEEDS,IPL,23.0,CLOSED,38.1192173736,-85.6634948946
244,5081031,2018-07-02 11:05:08,MISCELLANEOUS,METROPOLITAN SEWER DISTRICT,9.0,CLOSED,38.2535788872,-85.6996250367
245,5043991,2018-07-02 11:06:00,DAMG RECYCL CART,SWMS,8.0,CLOSED,38.2188306463,-85.6803703065
246,5081033,2018-07-02 11:06:00,NEW GARBAGE CART,SWMS,3.0,CLOSED,38.227650849,-85.7911646386
247,5081036,2018-07-02 11:07:00,PARK MAINTAIN,METRO PARKS,3.0,CLOSED,38.2284896964,-85.800408862
248,5081037,2018-07-02 11:07:00,MOSQUITOS,HEALTH DEPARTMENT,1.0,CLOSED,38.1732407014,-85.839354434
249,5081038,2018-07-02 11:08:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,14.0,CLOSED,38.1191757629,-85.79527308850001
250,5081039,2018-07-02 11:08:00,OVERGROWTH,LPM,5.0,OPEN,38.266310021799995,-85.8077140079
251,5081043,2018-07-02 11:13:00,SIDEWALK REPAIR,PUBLIC WORKS,18.0,OPEN,38.2266358542,-85.6266756795
252,5081044,2018-07-02 11:13:30,TRASH PVT PROP,IPL,2.0,CLOSED,38.1614667528,-85.6844629846
253,5081046,2018-07-02 11:13:50,JUNK MISSED,SWMS,9.0,CLOSED,38.2548669115,-85.7159088364
254,5038441,2018-07-02 11:15:00,UTILITY CUT,PUBLIC WORKS,21.0,OPEN,38.169190961,-85.71720404050001
255,5081049,2018-07-02 11:15:57,ALLEY TREE,SWMS,9.0,OPEN,38.2548669115,-85.7159088364
256,5081054,2018-07-02 11:17:46,DEAD ANIMAL,SWMS,6.0,CLOSED,38.2168882067,-85.775445427
257,5081060,2018-07-02 11:20:00,JUNK VIOLATION,SWMS,21.0,CLOSED,38.1797160418,-85.7693177015
258,5081064,2018-07-02 11:21:00,VAP LOT WEEDS,IPL,6.0,CLOSED,38.2425644658,-85.7919442335
259,5081068,2018-07-02 11:23:28,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.264904219099996,-85.8195301176
260,5081074,2018-07-02 11:24:00,STREET TREE,COMMUNITY FORESTRY ARBORIST,8.0,CLOSED,38.2127866955,-85.6776163321
261,5081070,2018-07-02 11:25:00,DAMAGE GARB CART,SWMS,5.0,CLOSED,38.258165525500004,-85.8151594603
262,5079186,2018-07-02 11:26:00,LIGHTING REPAIR,PUBLIC WORKS,15.0,CLOSED,38.196868655900005,-85.774687669
263,5081072,2018-07-02 11:26:00,HIGH GRASS WEEDS,IPL,15.0,CLOSED,38.199399026900004,-85.7670284936
264,5076354,2018-07-02 11:27:00,DAMAGE GARB CART,SWMS,26.0,CLOSED,38.2116088794,-85.64050200850001
265,5081076,2018-07-02 11:28:37,HIGH GRASS WEEDS,IPL,6.0,CLOSED,38.2401049428,-85.7899767981
266,5081079,2018-07-02 11:29:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,8.0,OPEN,38.2192457192,-85.6872576841
267,5081080,2018-07-02 11:29:00,HIGH GRASS WEEDS,IPL,9.0,CLOSED,38.2544196303,-85.7187209288
268,5081081,2018-07-02 11:29:43,HIGH GRASS WEEDS,IPL,6.0,CLOSED,38.2405131134,-85.7902640314
269,5081085,2018-07-02 11:31:23,ROADSIDE LITTER,SWMS,8.0,CLOSED,38.2297088112,-85.71558919270001
270,5081087,2018-07-02 11:32:06,HIGH GRASS WEEDS,IPL,6.0,CLOSED,38.2401323344,-85.7903987282
271,5081088,2018-07-02 11:32:09,MISCELLANEOUS,SWMS,6.0,CLOSED,38.2348933142,-85.7807087285
272,5081089,2018-07-02 11:33:00,STREET POTHOLE,LPM,2.0,CLOSED,38.1614627249,-85.6643265174
273,5081090,2018-07-02 11:34:00,INTERIOR VIOL,IPL,25.0,CLOSED,38.1076858048,-85.861364278
274,5078211,2018-07-02 11:36:00,JUNK MISSED,SWMS,9.0,CLOSED,38.2502750616,-85.7040412722
275,5081092,2018-07-02 11:36:00,RECYCLE BINS,SWMS,8.0,CLOSED,38.2365328871,-85.72849192689999
276,5081093,2018-07-02 11:38:00,MOSQUITOS,HEALTH DEPARTMENT,14.0,CLOSED,38.1398755039,-85.851505889
277,5081094,2018-07-02 11:38:41,HIGH GRASS WEEDS,IPL,6.0,CLOSED,38.2401684207,-85.7907860207
278,5081095,2018-07-02 11:39:00,MISCELLANEOUS,PUBLIC WORKS,11.0,OPEN,38.1868549229,-85.5990459948
279,5060765,2018-07-02 11:41:00,DAMAGE GARB CART,SWMS,15.0,CLOSED,38.1820144597,-85.78820687609999
280,5081098,2018-07-02 11:41:46,HIGH GRASS WEEDS,IPL,6.0,CLOSED,38.2409159312,-85.7946985314
281,5066670,2018-07-02 11:43:00,NEW RECYCLE CART,SWMS,8.0,CLOSED,38.2345820212,-85.6989917616
282,5066666,2018-07-02 11:44:00,STOLEN GARB CART,SWMS,8.0,OPEN,38.2345820212,-85.6989917616
283,5081103,2018-07-02 11:44:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,5.0,OPEN,38.255886134200004,-85.8184261467
284,5081112,2018-07-02 11:45:00,HIGH GRASS WEEDS,IPL,1.0,CLOSED,38.2390835108,-85.79868148
285,5081104,2018-07-02 11:45:36,HIGH GRASS WEEDS,IPL,1.0,CLOSED,38.2403251558,-85.7972105905
286,5081105,2018-07-02 11:46:00,GARBAGE MISSED,SWMS,5.0,OPEN,38.2461612699,-85.8060969403
287,5081131,2018-07-02 11:46:00,OPEN BURNING,AIR POLLUTION CONTROL,25.0,CLOSED,38.149009739200004,-85.7880826632
288,5081107,2018-07-02 11:48:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,10.0,OPEN,38.2303242816,-85.7364222683
289,5081108,2018-07-02 11:48:00,GARBAGE VIOLATIO,SWMS,5.0,CLOSED,38.2620444015,-85.8109830036
290,5077763,2018-07-02 11:49:00,GARBAGE VIOLATIO,SWMS,5.0,CLOSED,38.2618239151,-85.81104096279999
291,5081113,2018-07-02 11:51:00,GARBAGE MISSED,SWMS,6.0,OPEN,38.2376568415,-85.7950470779
292,5088821,2018-07-02 11:51:00,ILLEGAL DUMPING,SWMS,6.0,CLOSED,38.2337877179,-85.762492454
293,5081114,2018-07-02 11:52:00,JUNK VIOLATION,SWMS,26.0,CLOSED,38.2199014183,-85.6523261074
294,5081115,2018-07-02 11:52:32,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.2623228279,-85.8063770983
295,5081116,2018-07-02 11:52:46,HIGH GRASS WEEDS,IPL,1.0,CLOSED,38.239513583800004,-85.7981439441
296,5081117,2018-07-02 11:53:00,VAP LOT WEEDS,IPL,5.0,CLOSED,38.261104601999996,-85.7928325449
297,5081119,2018-07-02 11:53:00,MISCELLANEOUS,LPM,26.0,CLOSED,38.2016633422,-85.6199242033
298,5081120,2018-07-02 11:53:58,HIGH GRASS WEEDS,IPL,1.0,CLOSED,38.2394828978,-85.7979726623
299,5081121,2018-07-02 11:54:00,RECYCLING MISSED,SWMS,9.0,CLOSED,38.2752893741,-85.6929166283
300,5081129,2018-07-02 11:55:00,RECYCLE BINS,SWMS,8.0,CLOSED,38.2414360129,-85.72668694020001
301,5081126,2018-07-02 11:55:23,HIGH GRASS WEEDS,IPL,1.0,CLOSED,38.2394633786,-85.79778768979999
302,5061083,2018-07-02 11:56:00,VAP STRUC WEEDS,IPL,7.0,CLOSED,38.2927087078,-85.67438987279999
303,5088823,2018-07-02 11:56:00,HIGH GRASS WEEDS,IPL,13.0,CLOSED,38.1083653479,-85.74267638
304,5047826,2018-07-02 11:57:00,VAP LOT WEEDS,IPL,7.0,CLOSED,38.2930570077,-85.6733025141
305,5081079,2018-07-02 11:57:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,8.0,OPEN,38.2192457192,-85.6872576841
306,5081132,2018-07-02 11:57:00,VAP STRUC WEEDS,IPL,7.0,CLOSED,38.293068311199995,-85.6728253328
307,5081133,2018-07-02 11:57:00,STREET POTHOLE,LPM,15.0,CLOSED,38.2058741217,-85.7731502467
308,5081134,2018-07-02 11:58:09,RECYCLE BINS,SWMS,21.0,CLOSED,38.1723561402,-85.7749668184
309,5081138,2018-07-02 11:59:43,VAP STRUC WEEDS,IPL,1.0,CLOSED,38.2409761637,-85.8062957793
310,5081140,2018-07-02 12:00:00,STOP SIGN REPAIR,PUBLIC WORKS,9.0,OPEN,38.258780838,-85.6978232091
311,5081141,2018-07-02 12:00:00,HIGH GRASS WEEDS,IPL,1.0,CLOSED,38.2411469023,-85.8062611325
312,5081145,2018-07-02 12:01:00,VEHICLE PVT PROP,IPL,2.0,CLOSED,38.1655079835,-85.6881465279
313,5081148,2018-07-02 12:01:00,VEHICLE PVT PROP,IPL,2.0,CLOSED,38.1656906523,-85.687586608
314,5081149,2018-07-02 12:01:00,VEHICLE PVT PROP,IPL,2.0,CLOSED,38.1658416225,-85.68759307149999
315,5081144,2018-07-02 12:01:33,VAP STRUC WEEDS,IPL,1.0,CLOSED,38.2405512196,-85.8068577643
316,5081150,2018-07-02 12:02:00,RECYCLING MISSED,SWMS,15.0,CLOSED,38.1950361342,-85.7690533009
317,5081151,2018-07-02 12:03:00,EXTERIOR VIOL,IPL,5.0,CLOSED,38.2587104937,-85.8064390012
318,5081152,2018-07-02 12:03:00,STOP SIGN REPAIR,PUBLIC WORKS,15.0,OPEN,38.196713381,-85.768415386
319,5081155,2018-07-02 12:04:30,HIGH GRASS WEEDS,IPL,1.0,CLOSED,38.239329066399996,-85.7965242746
320,5081156,2018-07-02 12:05:00,VAP LOT WEEDS,IPL,24.0,CLOSED,38.1376145311,-85.6581045134
321,5081159,2018-07-02 12:07:30,HIGH GRASS WEEDS,IPL,6.0,CLOSED,38.2388085189,-85.7922753972
322,5081160,2018-07-02 12:07:49,RECYCLE BINS,SWMS,15.0,CLOSED,38.1972069198,-85.780527515
323,5081161,2018-07-02 12:08:35,HIGH GRASS WEEDS,IPL,6.0,CLOSED,38.237658085700005,-85.7899632264
324,5081162,2018-07-02 12:08:50,VAP STRUC WEEDS,IPL,4.0,CLOSED,38.231368347,-85.7460637753
325,5080895,2018-07-02 12:10:00,DEAD ANIMAL,SWMS,19.0,CLOSED,38.241582209499995,-85.4984741486
326,5081164,2018-07-02 12:10:00,MISCELLANEOUS,LPM,8.0,CLOSED,38.2398806597,-85.7187020403
327,5081169,2018-07-02 12:13:00,HIGH GRASS WEEDS,IPL,9.0,CLOSED,38.263515222399995,-85.7082251071
328,5081170,2018-07-02 12:13:00,ACCESS PARK ZONE,PUBLIC WORKS,5.0,OPEN,38.2445646577,-85.8186901043
329,5081168,2018-07-02 12:13:24,ACCESS PARK ZONE,PUBLIC WORKS,1.0,OPEN,38.2375023818,-85.79800009819999
330,5081171,2018-07-02 12:14:00,ILLEGAL DUMPING,SWMS,13.0,CLOSED,38.136716098499996,-85.70229547609999
331,5003908,2018-07-02 12:16:00,SPEED HUMPS,PUBLIC WORKS,11.0,OPEN,38.1839986704,-85.59985220109999
332,5070505,2018-07-02 12:16:00,OVERGROWTH,LPM,25.0,CLOSED,38.1007984151,-85.8521474101
333,5081174,2018-07-02 12:18:00,DAMAGE GARB CART,SWMS,5.0,CLOSED,38.2615477784,-85.8140271524
334,5081175,2018-07-02 12:18:51,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.2511947073,-85.818673106
335,5081176,2018-07-02 12:19:00,EXTERIOR VIOL,IPL,4.0,CLOSED,38.239386775300005,-85.7394805002
336,5081177,2018-07-02 12:19:00,HIGH GRASS WEEDS,IPL,1.0,CLOSED,38.1908402715,-85.8354868409
337,5081179,2018-07-02 12:21:00,HIGH GRASS WEEDS,IPL,3.0,CLOSED,38.2208235415,-85.80130707020001
338,5081180,2018-07-02 12:22:43,TRASH PVT PROP,IPL,5.0,CLOSED,38.260390521,-85.82085719210001
339,5077371,2018-07-02 12:24:00,ZONING CONCERNS,IPL,23.0,OPEN,38.150732719000004,-85.6257536006
340,5081183,2018-07-02 12:26:29,HIGH GRASS WEEDS,IPL,21.0,CLOSED,38.162526098600004,-85.7566307517
341,5070505,2018-07-02 12:29:00,OVERGROWTH,LPM,25.0,CLOSED,38.1007984151,-85.8521474101
342,5081185,2018-07-02 12:29:00,STOLEN GARB CART,SWMS,5.0,OPEN,38.2651803418,-85.7786196922
343,5081186,2018-07-02 12:30:00,TRAF SIGNAL REPR,PUBLIC WORKS,10.0,CLOSED,38.2097017141,-85.6700052241
344,5081187,2018-07-02 12:30:22,ZONING CONCERNS,IPL,26.0,CLOSED,38.2049399165,-85.6345690193
345,5075975,2018-07-02 12:31:00,STREET RESURFACE,PUBLIC WORKS,25.0,CLOSED,38.138553775700004,-85.8007591149
346,5081189,2018-07-02 12:31:00,EXTERIOR VIOL,IPL,25.0,CLOSED,38.0926316802,-85.8685548377
347,5081196,2018-07-02 12:35:00,GARBAGE MISSED,SWMS,26.0,OPEN,38.202711571900004,-85.65533902899999
348,5081197,2018-07-02 12:35:00,NEW GARBAGE CART,SWMS,3.0,OPEN,38.2305415471,-85.806991425
349,5081200,2018-07-02 12:36:00,YARD WASTE MISS,SWMS,5.0,CLOSED,38.2486567603,-85.8111096959
350,5081201,2018-07-02 12:36:26,VAP LOT WEEDS,IPL,25.0,CLOSED,38.1013050182,-85.8522558805
351,5081202,2018-07-02 12:37:20,NJUNK WEEK,PICKUP DAYS,5.0,CLOSED,38.2517277218,-85.813537044
352,5081208,2018-07-02 12:41:00,STOLEN GARB CART,SWMS,5.0,CLOSED,38.2581201604,-85.8132149109
353,5081209,2018-07-02 12:41:00,STOLEN GARB CART,SWMS,3.0,OPEN,38.2305415471,-85.806991425
354,5081211,2018-07-02 12:41:00,RECYCLE BINS,SWMS,3.0,CLOSED,38.2305415471,-85.806991425
355,5081212,2018-07-02 12:43:00,TRAF SIGNAL REPR,PUBLIC WORKS,8.0,OPEN,38.2453691626,-85.6878960735
356,5081214,2018-07-02 12:44:23,VAP LOT WEEDS,IPL,3.0,CLOSED,38.2304653661,-85.8069375657
357,5081215,2018-07-02 12:45:00,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.2481023719,-85.816823211
358,5080062,2018-07-02 12:46:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,6.0,OPEN,38.206434029899995,-85.776813133
359,5081218,2018-07-02 12:46:00,NEW GARBAGE CART,SWMS,4.0,CLOSED,38.251395121,-85.7361500153
360,5081219,2018-07-02 12:47:00,ROAD CONSTRUCT,PUBLIC WORKS,8.0,CLOSED,38.2206516208,-85.6808064966
361,5081220,2018-07-02 12:47:45,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.2480724669,-85.8153668296
362,5081224,2018-07-02 12:48:29,RECYCLE BINS,SWMS,1.0,CLOSED,38.2327307087,-85.81087886270001
363,5063046,2018-07-02 12:49:00,VAP STRUC WEEDS,IPL,6.0,CLOSED,38.2121138777,-85.7744784616
364,5081225,2018-07-02 12:49:00,ROAD CONSTRUCT,PUBLIC WORKS,8.0,CLOSED,38.2242927977,-85.6937837675
365,5088824,2018-07-02 12:49:00,GARBAGE VIOLATIO,SWMS,6.0,CLOSED,38.2359510864,-85.7589440683
366,5081226,2018-07-02 12:49:46,TRASH PVT PROP,IPL,23.0,CLOSED,38.1290352098,-85.6237787151
367,5081227,2018-07-02 12:49:47,MISCELLANEOUS,SWMS,6.0,CLOSED,38.2370588578,-85.7954069414
368,5081228,2018-07-02 12:49:56,NCODES & REGS,METRO AGENCIES,6.0,CLOSED,38.2121138777,-85.7744784616
369,5081236,2018-07-02 12:51:00,VAP STRUC TRASH,IPL,3.0,CLOSED,38.2299977445,-85.8010085714
370,5081230,2018-07-02 12:51:24,LIGHTING REPAIR,PUBLIC WORKS,15.0,CLOSED,38.1999566812,-85.7821550366
371,5081231,2018-07-02 12:51:37,VAP STRUC WEEDS,IPL,3.0,CLOSED,38.2299977445,-85.8010085714
372,5081234,2018-07-02 12:52:00,TRAF SIGNAL REPR,PUBLIC WORKS,4.0,CLOSED,38.2473513134,-85.7431577215
373,5081235,2018-07-02 12:52:14,INTERIOR VIOL,IPL,1.0,CLOSED,38.196797147699996,-85.8451698879
374,5081237,2018-07-02 12:53:00,STREET HAZARD,LPM,1.0,CLOSED,38.2325620369,-85.8025187433
375,5081239,2018-07-02 12:55:00,MOSQUITOS,HEALTH DEPARTMENT,5.0,CLOSED,38.251785934699996,-85.8038247796
376,5081240,2018-07-02 12:55:00,NEW RECYCLE CART,SWMS,10.0,CLOSED,38.1994144444,-85.67381777119999
377,5081244,2018-07-02 12:55:00,HIGH GRASS WEEDS,IPL,5.0,CLOSED,38.2518372086,-85.80368656489999
378,5081242,2018-07-02 12:56:00,GARBAGE MISSED,SWMS,5.0,OPEN,38.2768443716,-85.8015251319
379,5041752,2018-07-02 12:57:00,DAMAGE GARB CART,SWMS,21.0,CLOSED,38.1509975003,-85.77369468
380,5081245,2018-07-02 12:57:23,VEHICLE PVT PROP,IPL,10.0,CLOSED,38.1934044407,-85.7271483128
381,5081246,2018-07-02 12:59:00,STOP SIGN REPAIR,PUBLIC WORKS,10.0,OPEN,38.1931911879,-85.7206913082
382,5081247,2018-07-02 12:59:00,STREET TREE,COMMUNITY FORESTRY ARBORIST,15.0,CLOSED,38.208723910399996,-85.7635753836
383,5081250,2018-07-02 13:02:00,STOP SIGN REPAIR,PUBLIC WORKS,12.0,OPEN,38.1703235556,-85.835387325
384,5081251,2018-07-02 13:02:00,HIGH GRASS WEEDS,IPL,14.0,CLOSED,38.0594269046,-85.8985168427
385,5081252,2018-07-02 13:03:00,WEATHER RELATED,PUBLIC WORKS,1.0,CLOSED,38.2311883167,-85.8021446863
386,5081253,2018-07-02 13:03:00,ILLEGAL DUMPING,SWMS,1.0,CLOSED,38.243597983600004,-85.81684444390001
387,5056605,2018-07-02 13:04:00,HIGH GRASS WEEDS,IPL,1.0,CLOSED,38.2311883167,-85.8021446863
388,5081255,2018-07-02 13:05:15,LIGHTING REPAIR,PUBLIC WORKS,1.0,CLOSED,38.2483568492,-85.8240412463
389,5081259,2018-07-02 13:06:00,HIGH GRASS WEEDS,IPL,5.0,CLOSED,38.2540549638,-85.8196021344
390,5081260,2018-07-02 13:06:00,OVERGROWTH,LPM,17.0,CLOSED,38.3076455765,-85.5370951661
391,5081261,2018-07-02 13:07:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,3.0,OPEN,38.2175621657,-85.7759921902
392,5081262,2018-07-02 13:08:25,DEAD ANIMAL,SWMS,15.0,CLOSED,38.2155819992,-85.7516390733
393,5081263,2018-07-02 13:08:32,DEAD ANIMAL,SWMS,3.0,CLOSED,38.2060922626,-85.8171043239
394,5081264,2018-07-02 13:09:00,HIGH GRASS WEEDS,IPL,5.0,CLOSED,38.2673675279,-85.8043463386
395,5081265,2018-07-02 13:10:10,VAP STRUC VEHIC,IPL,8.0,CLOSED,38.2400474104,-85.72312429649999
396,5081266,2018-07-02 13:11:00,YARD WASTE VIOL,SWMS,21.0,CLOSED,38.1976530177,-85.7316083403
397,5081269,2018-07-02 13:13:06,ALLEY TREE,SWMS,6.0,OPEN,38.2123691458,-85.7696453888
398,5081273,2018-07-02 13:14:00,DAMAGE GARB CART,SWMS,5.0,OPEN,38.2675862513,-85.8140910379
399,5081272,2018-07-02 13:14:37,JUNK MISSED,SWMS,26.0,CLOSED,38.2233467613,-85.62449323119999
400,5081274,2018-07-02 13:15:00,TRASH PVT PROP,IPL,21.0,CLOSED,38.206704722800005,-85.7351873355
401,5081278,2018-07-02 13:16:00,DAMAGE GARB CART,SWMS,21.0,CLOSED,38.183162121,-85.7617557442
402,5081279,2018-07-02 13:17:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,8.0,OPEN,38.222544453400005,-85.6961372128
403,5073818,2018-07-02 13:18:00,STOLEN GARB CART,SWMS,15.0,CLOSED,38.2110111256,-85.74935867010001
404,5081285,2018-07-02 13:18:00,STREET HAZARD,LPM,9.0,CLOSED,38.2544502226,-85.6933558775
405,5081280,2018-07-02 13:19:08,ZONING CONCERNS,IPL,8.0,CLOSED,38.2299655573,-85.6952125828
406,5081281,2018-07-02 13:20:00,ILLEGAL DUMPING,SWMS,22.0,CLOSED,38.1254102944,-85.5746129811
407,5081283,2018-07-02 13:20:00,PARK MAINTAIN,METRO PARKS,8.0,CLOSED,38.2303490029,-85.7118418621
408,5081282,2018-07-02 13:20:21,NGARBAGE DAY,PICKUP DAYS,15.0,CLOSED,38.2110111256,-85.74935867010001
409,5081284,2018-07-02 13:20:58,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.253463907,-85.7965884471
410,5081287,2018-07-02 13:23:31,ANIMAL CRUELTY,ANIMAL SERVICES,6.0,CLOSED,38.2067786608,-85.7783901331
411,5081289,2018-07-02 13:24:09,ANIMAL CRUELTY,ANIMAL SERVICES,15.0,CLOSED,38.205569575300004,-85.7803277412
412,5081293,2018-07-02 13:25:00,REPORT LITTERER,SWMS,2.0,OPEN,38.1696805943,-85.7075346339
413,5081298,2018-07-02 13:27:00,HIGH GRASS WEEDS,IPL,8.0,CLOSED,38.222345542199996,-85.691346447
414,5081300,2018-07-02 13:28:00,STREET POTHOLE,LPM,4.0,CLOSED,38.2496643171,-85.7543758962
415,5081302,2018-07-02 13:28:00,PED SIGNAL REPR,PUBLIC WORKS,4.0,CLOSED,38.248277060300005,-85.7518283761
416,5081301,2018-07-02 13:28:38,HIGH GRASS WEEDS,IPL,1.0,CLOSED,38.2397717414,-85.822194181
417,5081303,2018-07-02 13:29:00,REPORT LITTERER,SWMS,8.0,OPEN,38.2135646706,-85.7009975302
418,5081306,2018-07-02 13:29:00,GARBAGE MISSED,SWMS,15.0,OPEN,38.2211450057,-85.7468106179
419,5081309,2018-07-02 13:30:00,ILLEGAL DUMPING,SWMS,10.0,CLOSED,38.193158389000004,-85.6613728923
420,5081307,2018-07-02 13:30:16,NJUNK WEEK,PICKUP DAYS,6.0,CLOSED,38.2103947629,-85.767090971
421,5081311,2018-07-02 13:31:00,REPORT LITTERER,SWMS,19.0,OPEN,,
422,5081312,2018-07-02 13:34:00,MISCELLANEOUS,PUBLIC WORKS,17.0,CLOSED,38.304228143,-85.5242871849
423,5081313,2018-07-02 13:35:23,EXTERIOR VIOL,IPL,6.0,CLOSED,38.234517581700004,-85.7523334345
424,5081315,2018-07-02 13:36:00,DAMAGE GARB CART,SWMS,5.0,CLOSED,38.2619657289,-85.7787227002
425,5076240,2018-07-02 13:40:00,VAP EXTERIOR,IPL,15.0,CLOSED,38.1887925299,-85.7915412584
426,5080895,2018-07-02 13:40:00,DEAD ANIMAL,SWMS,19.0,CLOSED,38.241582209499995,-85.4984741486
427,5081319,2018-07-02 13:40:00,ZONING CONCERNS,IPL,14.0,CLOSED,38.099144117399995,-85.88151397189999
428,5081321,2018-07-02 13:41:00,REPORT LITTERER,SWMS,16.0,OPEN,38.3179539489,-85.52692516489999
429,5081322,2018-07-02 13:41:00,DAMAGE GARB CART,SWMS,3.0,OPEN,38.2300299635,-85.7942268184
430,5081323,2018-07-02 13:42:00,RAT BAITING,IPL,4.0,CLOSED,38.258430554200004,-85.7892229666
431,5081324,2018-07-02 13:42:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,4.0,OPEN,38.232390284699996,-85.74217821319999
432,5081325,2018-07-02 13:44:00,HIGH GRASS WEEDS,IPL,4.0,CLOSED,38.2352899018,-85.7327355064
433,5081327,2018-07-02 13:44:00,HIGH GRASS WEEDS,IPL,5.0,CLOSED,38.267646045700005,-85.8202791321
434,5081328,2018-07-02 13:44:00,HIGH GRASS WEEDS,IPL,4.0,CLOSED,38.2353144307,-85.7325340535
435,5081329,2018-07-02 13:44:00,HIGH GRASS WEEDS,IPL,4.0,CLOSED,38.235696952,-85.7361457077
436,5081331,2018-07-02 13:44:00,HIGH GRASS WEEDS,IPL,4.0,CLOSED,38.234691747,-85.7326919597
437,5081333,2018-07-02 13:44:00,HIGH GRASS WEEDS,IPL,4.0,CLOSED,38.234629646500004,-85.7321753672
438,5081335,2018-07-02 13:44:00,HIGH GRASS WEEDS,IPL,4.0,CLOSED,38.2346263644,-85.7320012039
439,5081330,2018-07-02 13:45:00,TRASH PVT PROP,IPL,4.0,CLOSED,38.2330859939,-85.7429689582
440,5081332,2018-07-02 13:46:00,INTERIOR VIOL,IPL,26.0,CLOSED,38.2103620299,-85.6379650784
